iso3_country,sector,subsector,asset_type,asset_id,asset_name,2015,2016,2017,2018,2019,2020,2021,2022,2023
FRA,transportation,international-aviation,international,3168471,Paris-Orly Airport,59.04856008635921,62.72116069645944,66.3300626213388,72.60378816376809,71.814662158438,34.95456068957378,42.4435065981307,75.0779718939484,42.116550849896505
IND,transportation,international-aviation,international,3165875,Chhatrapati Shivaji International Airport,73.02149626091327,75.85481413162528,,86.77292621620172,74.9841718356699,34.91384614314431,28.535356605450307,58.41562458611862,42.02840066294259
BEL,transportation,international-aviation,international,3165917,Brussels Airport,78.76006076673971,76.2187137898184,81.19524505126587,,,38.40089643005701,,73.93737772631108,41.66970238549922
GBR,transportation,international-aviation,international,3167877,Manchester Airport,68.3865488611499,76.45792512978049,,82.69678302089295,,,25.933169015161656,71.42690275682595,41.41778893548978
IND,transportation,domestic-aviation,domestic,3171231,Indira Gandhi International Airport,53.016601363794,63.99810440708977,71.3837303043062,76.69381010711069,75.429682856341,49.09650732413222,,76.96191978109637,40.30655288463021
ZAF,transportation,international-aviation,international,3167267,OR Tambo International Airport,104.96132625896094,103.05265318552888,102.60231955870772,,,38.13476540089296,,64.42037927449357,40.26845044979164
NZL,transportation,international-aviation,international,3165542,Auckland International Airport,66.4986788707997,80.26043432283578,,,93.6200248255793,34.32823845436742,21.674634460044786,41.37044184637093,40.08386371034504
IDN,transportation,international-aviation,international,3166092,Soekarno-Hatta International Airport,73.43990997092978,73.10145473858304,77.98960941149065,81.56717887013075,77.96490014020155,,23.73995974299662,52.51333584908569,39.8718581174096
MEX,transportation,international-aviation,international,3166242,Aeropuerto Internacional de Cancún,,,52.25259856360338,55.3715362104402,54.586163205895,25.8292295336826,44.98703791568223,70.89752274238249,39.386268907327945
USA,transportation,domestic-aviation,domestic,3171871,Daniel K Inouye International Airport,55.19935810202642,54.29697834091909,55.088148403649626,55.833681610449815,58.81774099336358,33.38306987063536,61.45141358873343,69.25216074967247,38.50336380777136
AUT,transportation,international-aviation,international,3169765,Vienna International Airport,62.805266466118255,65.37645841221975,65.70886568460352,73.40132185496356,,,32.40778399780421,60.9619056488374,38.27774350349826
CHN,transportation,domestic-aviation,domestic,3174582,Ürümqi Diwopu International Airport,44.50786122367572,,51.67844436127126,55.08167786990674,56.8844006836368,,51.16384883692006,48.83368217929833,38.15734045746849
USA,transportation,domestic-aviation,domestic,3172595,La Guardia Airport,63.87272337788853,63.936370586387184,60.810409755130586,,,27.57641263054064,35.13628541246446,68.89046729689485,37.14918421520516
USA,transportation,domestic-aviation,domestic,3172878,Miami International Airport,54.88741747810736,55.768375541351375,56.014401364298536,53.79072684131667,,36.98767751027903,60.295019134022255,69.15995841883802,36.013345321007826
IDN,transportation,domestic-aviation,domestic,3170998,Soekarno-Hatta International Airport,65.21901097993634,66.95005630541678,74.8285833617594,76.1009064005695,64.8250365592037,57.87768110034572,49.49224831070998,70.97324586783826,35.90012272909059
COL,transportation,international-aviation,international,3165871,El Dorado International Airport,51.78215774281352,51.96411887610294,,57.2728107952272,60.76356857393301,23.677232458912016,,60.032073634872965,35.795352715209866
SAU,transportation,international-aviation,international,3168965,King Khaled International Airport,53.482346824857984,55.21976678688488,54.98581780623189,,51.7160413927157,,,57.730443671980034,34.12274088006272
VNM,transportation,international-aviation,international,3169070,Tan Son Nhat International Airport,41.3511270436839,47.48441612542669,,56.0385465692725,,24.201380171693696,,40.64310376545394,33.804116447091964
CHN,transportation,international-aviation,international,3168560,Beijing Capital International Airport,198.0244717545792,,,225.4176613256144,221.10169331609657,41.950022513107456,,22.59455467039824,33.32351439853966
DNK,transportation,international-aviation,international,3166195,Copenhagen Kastrup Airport,64.99476833996303,70.1867913742967,71.17988185727528,76.78304070840602,76.78762243981255,26.39238817848445,26.11593208889141,52.40508846878113,33.15027385810949
USA,transportation,international-aviation,international,3165878,Logan International Airport,,,55.51850062402887,56.10117102285543,,,,52.45356170849428,32.935028331463265
ARG,transportation,international-aviation,international,3166577,Minister Pistarini International Airport,70.5885986757392,74.38212459845552,77.4168153067816,,,,,52.93858523138229,32.66100719559392
JPN,transportation,international-aviation,international,3167430,Kansai International Airport,80.65955756486333,,84.39690561603165,89.22416824993155,98.09349306473408,32.78985296297108,19.954284551813966,29.75401005798834,31.861242333879908
PAN,transportation,international-aviation,international,3168732,Tocumen International Airport,50.71414696544091,52.50443712311213,54.76124947049573,57.60197760182312,,,32.157407717225965,54.310767781062026,31.68236775137039
CHN,transportation,domestic-aviation,domestic,3173171,Nanjing Lukou International Airport,,36.06219703270444,,45.52128873544338,48.57843848743116,47.12169492387871,45.23272544279413,49.328315508925016,31.362500331507427
KWT,transportation,international-aviation,international,3167588,Kuwait International Airport,41.13258495889189,43.46288329166695,51.27086816309935,53.228081302219614,54.548053749832754,25.26127442495695,23.901208561484133,51.025671465953,31.211415060511005
RUS,transportation,domestic-aviation,domestic,3174172,Sheremetyevo International Airport,,,38.807200901661,47.409832344456575,60.99364964896035,43.09998371627506,57.66344725888141,60.26665536919545,30.869370206598347
USA,transportation,domestic-aviation,domestic,3171528,Fort Lauderdale Hollywood International Airport,47.25872787375272,,52.40270698312422,54.090101514272426,54.75416924141678,,50.37456265434795,52.73714814853933,30.538370573987294
CHN,transportation,domestic-aviation,domestic,3174207,Sanya Phoenix International Airport,33.58765071612243,34.96266210920009,37.567381617450366,39.11919938899553,,39.55656021565977,,41.174800899003465,30.06520167904725
USA,transportation,international-aviation,international,3169047,Seattle–Tacoma International Airport,47.08422440457554,49.05672600725919,51.25904551750963,50.496405012497206,53.37636179542769,,,45.42792794838893,30.06215909605435
CHN,transportation,domestic-aviation,domestic,3171001,Zhengzhou Xinzheng International Airport,33.01309457007622,37.88324933198571,45.32950010660633,49.04080801817619,49.34970551664804,43.961652215816926,44.79898473607415,40.99197330892008,29.90232885084799
USA,transportation,domestic-aviation,domestic,3174043,Salt Lake City International Airport,45.24667633051763,46.518328035632,48.23259328338977,50.97229927671493,,,53.622448267510414,53.92569524867417,29.056813054269472
CHL,transportation,international-aviation,international,3169019,Comodoro Arturo Merino Benítez International Airport,54.44755635207332,,60.76492027408962,63.774545048520906,65.0394851712724,24.24424806530165,25.595977823845605,47.575215047980095,28.31527379135727
GBR,transportation,international-aviation,international,3169234,London Stansted Airport,34.37119131520258,36.276532628622746,40.849891032719775,,46.90601774590038,,21.62863418268258,47.57706934287474,27.811068804967352
VNM,transportation,international-aviation,international,3166883,Noi Bai International Airport,,,41.12956858852301,,50.3825609711107,,18.00295487716183,35.009991512471004,27.42251680824255
USA,transportation,domestic-aviation,domestic,3173495,Philadelphia International Airport,58.85035460161004,57.374912430773776,56.02724479697755,59.70864095932278,61.76841267537094,,39.35589733606363,47.27224496995296,26.85403368984869
PER,transportation,international-aviation,international,3167709,Jorge Chávez International Airport,51.63108736726599,56.063887467183854,59.936986629780286,61.954133666839255,63.65035811167644,21.026131090623164,26.003179723035768,44.454177441753416,26.795883310426625
CHN,transportation,domestic-aviation,domestic,3171787,Haikou Meilan International Airport,,29.141523052506667,34.33267118598544,37.53242651773627,38.18610450132126,,,39.96340025963171,26.549444337767024
FIN,transportation,international-aviation,international,3166907,Helsinki Vantaa Airport,,,54.21735030019098,61.02841895441136,65.65923546653232,20.04585717490608,20.73087341526088,42.53799449993183,26.06681306109498
IDN,transportation,international-aviation,international,3166406,Ngurah Rai (Bali) International Airport,39.82824383523423,44.99424630053562,53.17625872981779,64.33404674981189,63.76254959700303,16.84515202284029,0.389623121154224,21.345816066311635,26.024520550858647
CHN,transportation,domestic-aviation,domestic,3171130,Changsha Huanghua International Airport,28.657259601393392,31.14184237598301,33.68372210257374,34.96089976077456,,,41.09648919135412,38.71602601218241,25.6444646803419
CHN,transportation,domestic-aviation,domestic,3174819,Wuhan Tianhe International Airport,30.414333105505754,32.13770361417509,33.8387531986513,34.90694197122883,37.500391202402845,24.46366308423206,,38.68858809093714,25.240090562278457
USA,transportation,domestic-aviation,domestic,3174411,Tampa International Airport,35.383565297261846,34.693502993425,36.24848745320194,38.78094749994912,40.08312043861889,27.23234091499077,,42.8143946894976,25.08809219831486
IND,transportation,domestic-aviation,domestic,3170781,Chhatrapati Shivaji International Airport,41.83757913179296,45.02529479021767,46.30315554171652,47.55905059241631,46.55531025000557,,33.39198195704368,46.13545147191821,24.889851852983885
BGD,transportation,international-aviation,international,3166291,Hazrat Shahjalal International Airport,31.46186445251275,33.64277274992767,37.983513794604725,38.17155991524381,,22.8097671657474,,43.98963077824773,24.701879378657825
SWE,transportation,international-aviation,international,3165615,Stockholm-Arlanda Airport,44.14756552444111,50.25766800137591,55.50103500393052,57.94998311101268,,18.585686734407435,18.459583838387577,41.896658986280535,24.66052602004117
RUS,transportation,international-aviation,international,3169266,Sheremetyevo International Airport,98.31676015202024,,,132.54341339334695,,50.91527994021617,52.043273673960094,32.20131029245535,23.306536993477224
BRA,transportation,domestic-aviation,domestic,3171726,Guarulhos - Governador André Franco Montoro International Airport,40.57837091788592,37.266416784731966,,43.10532042320912,44.80397789707952,28.15524880810827,,40.94203525154132,22.95057834386669
TUR,transportation,international-aviation,international,3169002,Istanbul Sabiha Gökçen International Airport,22.774152946030068,25.09572536842945,,25.631298954184373,32.04869701520203,,21.269736994378487,35.97386993623898,22.702785852690965
IND,transportation,domestic-aviation,domestic,3170748,Kempegowda International Airport,21.54800065307226,26.934813432395167,,,37.64769714585966,25.458880665490938,30.691855595031303,39.06624096498258,22.366631483206625
OMN,transportation,international-aviation,international,3167908,Muscat International Airport,35.55533189222382,41.27968716978198,,50.956958542478354,51.85105377758723,30.451229499104425,12.173993011621857,29.234013609757696,21.13460368095847
USA,transportation,domestic-aviation,domestic,3171947,Washington Dulles International Airport,35.80217881371402,36.07465521920135,,,,,27.862111073146657,35.210714589915895,20.57940217384632
DEU,transportation,international-aviation,international,3165743,Berlin Brandenburg Airport,,,,,0.0019795330108012,,,34.20850843294587,20.23672518687024
CHN,transportation,domestic-aviation,domestic,3172491,Guiyang Longdongbao International Airport,,24.17797619324656,28.709189942204794,32.597912867200286,,,38.2587555583662,32.6179005747893,20.19603515349842
USA,transportation,domestic-aviation,domestic,3173460,Portland International Airport,,38.21766404119626,40.67065497167531,,42.217126573822405,22.7816649334369,29.40761297028739,34.110163333575336,20.1755486604088
ESP,transportation,international-aviation,international,3165505,Málaga-Costa del Sol Airport,25.66052746738672,,,34.450567595050764,35.28134325930789,12.665074946806444,,33.10898527242715,19.96214298970151
CHE,transportation,international-aviation,international,3166851,Geneva Cointrin International Airport,32.43499053044451,34.032934049552594,34.99677528643366,35.200365067423384,35.34819082592529,13.126532209792376,13.51468994778931,31.73279625749948,19.94929524825
MAR,transportation,international-aviation,international,3166165,Mohammed V International Airport,33.10071104953643,,36.21982646936648,,,15.573741126500376,19.520346370946644,31.3597484457922,19.34343302960131
CHN,transportation,domestic-aviation,domestic,3174233,Qingdao Jiaodong International Airport,24.18511841275429,26.684893330788423,29.792832121014737,31.44265259099705,31.372725951639737,27.457273671441254,,29.97407610747644,18.99428373503614
ESP,transportation,international-aviation,international,3168644,Palma de Mallorca Airport,27.177502513190312,31.577904417995324,33.41989570385681,35.8211607357836,,9.816899944644538,,33.106744442623715,18.78616790054609
USA,transportation,international-aviation,international,3166965,Daniel K Inouye International Airport,52.923807044567205,53.62704716581365,56.37372074433623,56.35739504766407,53.21564711862126,,7.647674740819099,24.87635100013021,18.6346576421745
VNM,transportation,domestic-aviation,domestic,3171789,Noi Bai International Airport,,20.9192638648014,21.827793891828787,21.468120384680265,,25.48677348433827,19.71279025056283,33.54710238912467,18.250978555103497
NOR,transportation,international-aviation,international,3168478,"Oslo Airport, Gardermoen",33.326714526739416,35.267892962464124,,,39.18497191492885,14.315607660247228,,30.793594218835366,17.74584737484886
USA,transportation,domestic-aviation,domestic,3171199,Dallas Love Field,25.919039949663247,28.43215506942623,28.210764158686555,28.906965802077583,30.76099084044803,21.771954429782976,24.54508382177102,29.53623309623078,17.66920883742994
CHN,transportation,domestic-aviation,domestic,3172609,Lanzhou Zhongchuan International Airport,,,,25.94893063254727,27.672463050448453,24.99438325564103,28.210465080242432,27.24581897978304,17.602133498331863
JPN,transportation,domestic-aviation,domestic,3173318,Naha Airport / JASDF Naha Air Base,,31.880773878664773,,31.717696985599986,31.700529076714645,26.83027249893393,22.94713432727531,31.440280781024608,17.501029686735436
AUS,transportation,domestic-aviation,domestic,3170766,Brisbane International Airport,31.74243802756805,31.63898827651751,31.29530187842621,30.703559454677823,,,18.1846181601672,28.64030157700898,17.313988297048
ZAF,transportation,international-aviation,international,3166199,Cape Town International Airport,,,,29.083226967278048,27.69848798176617,11.783562521670872,8.857469364451584,22.330513505013723,16.88865970990032
CAN,transportation,domestic-aviation,domestic,3175111,Vancouver International Airport,,27.156110873065057,,,28.580985295556587,14.414256490531,16.309652551865728,28.92125655162224,16.712632367331327
RUS,transportation,domestic-aviation,domestic,3171286,Domodedovo International Airport,,33.472838138612175,37.81502282071815,32.151315282180136,31.790441318444323,,33.50254089638596,32.16771291647876,16.47209913403609
JOR,transportation,international-aviation,international,3165568,Queen Alia International Airport,24.86829170200008,25.58283051178032,,,27.720462680732965,,16.163510233983413,26.804879949645727,16.319575102168805
BRA,transportation,domestic-aviation,domestic,3170996,Congonhas Airport,,,25.45124518465142,25.625318534854184,,,12.674928296482507,26.567876606712307,16.161155293149285
BHR,transportation,international-aviation,international,3165694,Bahrain International Airport,25.730319594592547,27.17713637700463,28.14182881822016,29.86165765871768,30.211341465504272,13.535132230258368,14.339040992580236,26.20790180987435,16.09018026740322
AUS,transportation,domestic-aviation,domestic,3173469,Perth International Airport,32.1862253440833,,30.03342841681445,29.498457268163666,,14.465245088282172,,23.83098177109939,15.816993321714742
JPN,transportation,domestic-aviation,domestic,3171139,New Chitose Airport,28.12181959720863,28.354991483263312,,28.729223765792568,,,19.072205977325964,27.86369410538942,15.788283807303314
ARE,transportation,international-aviation,international,3166440,Al Maktoum International Airport,,27.423016932085392,25.15730284640786,,27.962180875093186,,,24.187516796608385,15.074518958620049
MEX,transportation,domestic-aviation,domestic,3174321,Aeropuerto Internacional Gral. Abelardo Rodriguez,12.796070918947978,15.640526472668752,16.795548952063637,17.489082734637705,,,,26.01722016769877,14.823323649303314
HUN,transportation,international-aviation,international,3165948,Budapest Liszt Ferenc International Airport,,21.397550906684053,23.087351274357825,28.121845151078464,30.339647450324875,13.864841704444329,,24.379235389650404,14.712887630706025
AUS,transportation,international-aviation,international,3168563,Perth International Airport,33.99779325092446,34.448661232901955,,35.52161850783075,33.02618700075215,11.694366700882306,5.911361267988438,16.814941481341062,14.70925412057548
MDV,transportation,international-aviation,international,3168010,Malé International Airport,,17.41404757328014,17.645007173824702,18.80456044845418,20.79735842973222,9.024769494062094,19.866668428502688,26.125497232016528,14.65925472374294
IND,transportation,international-aviation,international,3165842,Kempegowda International Airport,18.30614573290041,,21.95009143304893,24.505300106425288,25.763440930675685,,11.009987536534064,21.733863740670824,14.570503444363244
CHN,transportation,domestic-aviation,domestic,3174496,Taiyuan Wusu Airport,15.76264110777347,16.954359264099374,20.98829992465319,,23.63699374105674,,,21.62025745808699,14.362817863451852
JPN,transportation,domestic-aviation,domestic,3171580,Fukuoka Airport,26.002715412248364,25.56051644736399,25.195440911178974,25.16802364839866,25.53730340389672,,17.819429201106743,25.98747317491868,14.308356122846885
IND,transportation,international-aviation,international,3167868,Chennai International Airport,,,25.51958014650352,27.067710646130795,,,,22.541180573362407,14.12250662699279
SAU,transportation,international-aviation,international,3167929,Prince Mohammad Bin Abdulaziz Airport,13.34415612264271,16.819953068037375,,,,7.687002581001464,,18.08336783907768,13.906160302181394
CHN,transportation,domestic-aviation,domestic,3173147,Ningbo Lishe International Airport,,11.54321494600779,,16.912977772055672,17.237354943773394,17.960150045232098,20.250185094578168,21.0524261250414,13.696947284878265
CHN,transportation,domestic-aviation,domestic,3171549,Fuzhou Changle International Airport,,17.982248920758213,18.971632286767704,21.437448197012923,21.41320605045525,,,23.361105134342488,13.62959083681297
CAN,transportation,international-aviation,international,3170232,Calgary International Airport,,22.84030376264533,23.668699991917173,,,7.7731728631283055,6.2767705816171375,18.778620576078183,13.296837558113753
CAN,transportation,domestic-aviation,domestic,3175138,Calgary International Airport,22.987726827745025,22.52790790056114,22.46184248601264,,23.51405157084682,,,22.71180478244043,13.284998723881706
USA,transportation,domestic-aviation,domestic,3174061,Sacramento International Airport,17.812714374032723,,20.49665087783415,,24.3612818109981,,,24.38720521363496,13.259646453284526
CHN,transportation,domestic-aviation,domestic,3174793,Wenzhou Longwan International Airport,,,,,20.72774844664958,18.714928490593763,21.44445859176776,19.40755593558952,13.218381886295784
RUS,transportation,international-aviation,international,3166380,Domodedovo International Airport,48.50223022939042,42.81972933221083,44.939001777639824,46.64637424986032,42.050121613838826,,20.254627276370005,23.4543293126751,13.208833372370991
CZE,transportation,international-aviation,international,3168700,Václav Havel Airport Prague,22.968064056890924,27.410121041513246,,35.78490446263273,,10.271979586004289,,20.037083684852504,13.048998634288052
GBR,transportation,international-aviation,international,3165788,Birmingham International Airport,23.20317844168738,,,27.520127737741063,27.38500052624523,10.014562468472803,8.479581855034093,21.979817766609887,13.041944952711388
BRA,transportation,domestic-aviation,domestic,3170827,Presidente Juscelino Kubitschek International Airport,,27.6377743994363,25.812803872950827,27.642746772312613,,13.42829209010388,17.1755559859557,22.63694710440204,12.960535658017722
USA,transportation,domestic-aviation,domestic,3173752,Raleigh Durham International Airport,18.291479559844635,,20.78856127248351,,24.67581694055973,,16.61995522992324,21.12892067917479,12.7907336207239
ROU,transportation,international-aviation,international,3168490,Henri Coandă International Airport,,21.43620724353941,23.23660943019175,24.750828333433155,25.426991519804982,13.367337240952049,,22.376138213046268,12.7775221346182
